social_id,country_id,year_id,gdp_per_capita,population,urbanization_rate,education_index,unemployment_rate,employment_rate,income_inequality,public_health_expenditure,internet_access,crime_rate,political_stability
265,1,2024,34324.28,101211628,35.92,0.65,12.42,89.24,29.83,9.59,58.21,39.97,0.51
266,19,2016,28759.8,1171868347,51.73,0.95,13.64,52.3,37.57,9.38,55.99,70.3,0.91
267,20,2005,3830.09,706938357,32.66,0.9,2.73,81.41,59.26,4.03,79.95,65.07,0.72
268,19,2012,53040.84,802822872,53.35,0.9,8.61,57.65,27.47,5.78,63.32,28.08,0.07
269,20,2005,27219.24,634736574,63.33,0.72,6.74,54.2,51.2,6.28,72.29,53.61,0.13
270,6,2009,35747.68,963805524,88.5,0.54,4.7,66.99,27.09,8.82,67.56,31.35,0.95
271,19,2010,9212.08,219975454,79.1,0.84,9.01,67.11,54.0,6.47,79.83,26.38,0.37
272,3,2007,1199.88,1022823799,79.32,0.69,8.39,78.83,39.52,4.02,79.49,15.72,0.19
273,3,2019,15472.12,144483263,43.69,0.94,15.12,77.14,58.89,6.38,64.68,48.02,0.74
274,5,2009,42570.58,154571048,35.23,0.89,12.77,83.02,26.8,2.35,47.43,37.47,0.88
275,7,2018,6852.48,703283570,66.18,0.57,18.44,58.36,47.52,8.67,62.43,16.16,0.21
276,20,2022,54624.36,1303736080,61.27,0.8,4.62,91.8,47.81,6.53,48.81,60.28,0.25
277,20,2020,13686.33,1309166285,60.99,0.85,3.08,91.22,48.76,7.21,92.75,60.61,0.9
278,7,2010,13071.02,468252129,36.54,0.78,11.62,60.38,24.04,3.61,92.26,26.47,0.01
279,8,2018,11708.97,1479718293,59.63,0.76,2.02,72.73,31.54,6.47,65.12,76.91,0.91
280,5,2012,1824.92,822443106,39.02,0.61,16.18,73.42,33.52,6.25,41.52,64.45,0.04
281,8,2011,46536.52,559389719,55.33,0.62,11.11,94.22,32.97,6.96,60.61,66.37,0.1
282,8,2012,52627.04,643696900,33.73,0.88,10.79,93.47,47.0,8.78,89.23,10.26,0.86
283,8,2017,37235.6,1465515266,81.41,0.51,8.52,53.24,22.19,8.12,55.84,78.49,0.25
284,7,2010,12103.8,72763757,30.79,0.89,8.75,95.99,49.2,6.37,74.21,79.32,0.22
285,8,2022,17831.4,1309279671,86.36,0.76,9.76,53.29,41.06,9.15,50.12,45.51,0.84
286,3,2006,29079.68,266930820,81.77,0.97,2.29,76.38,26.92,4.87,85.38,78.95,0.54
287,4,2012,57306.41,1455661878,75.16,1.0,3.5,64.96,29.04,5.94,89.05,52.85,0.35
288,6,2015,15593.73,597908417,88.95,0.83,11.09,68.74,23.9,7.2,73.83,19.38,0.71
289,20,2005,44167.11,1456197672,33.23,0.71,4.7,80.08,38.36,5.53,74.31,67.0,0.81
290,20,2010,26927.45,972141402,68.5,0.74,16.02,78.02,43.8,4.89,60.82,49.07,0.86
291,6,2020,18572.99,696529761,80.96,0.6,6.94,58.04,43.24,2.9,78.89,33.96,0.12
292,7,2024,27899.04,440838546,37.6,0.55,3.76,96.55,58.49,7.09,66.32,26.53,0.58
293,19,2016,5201.2,387926082,65.09,0.79,6.23,51.38,31.84,3.54,81.0,46.32,0.68
294,7,2015,48122.55,79966398,53.64,0.9,8.43,66.48,50.48,3.11,93.27,58.42,0.12
295,20,2014,15354.81,33389305,56.15,0.63,2.64,88.47,48.92,3.46,85.23,71.39,0.61
296,20,2007,43799.32,978803729,84.75,0.71,4.55,90.84,22.45,7.51,68.45,51.9,0.03
297,6,2017,5032.55,1250033261,62.32,0.78,7.83,88.27,57.2,3.11,93.84,39.07,0.34
298,8,2007,57350.81,1391734668,35.6,0.95,7.59,67.88,57.25,9.81,73.39,54.25,0.17
299,7,2019,12387.88,1410205775,86.23,0.57,16.41,82.32,35.85,8.07,43.57,44.79,0.56
300,1,2020,53081.78,750730836,41.11,0.62,17.18,86.69,36.71,5.14,80.17,55.64,0.19
301,6,2017,48758.92,203763963,83.56,0.96,5.48,77.74,52.78,6.75,85.1,52.63,0.79
302,3,2021,58103.74,304628330,88.26,0.52,4.23,82.59,39.8,2.06,47.42,78.51,0.12
303,20,2007,29195.55,1452692726,82.67,0.83,13.41,76.57,51.97,8.76,77.36,53.56,0.76
304,6,2024,43916.44,900540183,70.63,0.82,16.48,52.64,21.45,4.17,90.65,58.37,0.1
305,7,2015,22871.93,997675383,74.61,0.69,19.35,63.12,30.01,2.58,53.83,72.47,0.44
306,20,2023,11877.73,391593131,71.99,0.73,2.12,83.73,23.64,8.06,72.18,73.91,0.7
307,19,2015,27141.48,83780445,57.63,0.93,9.45,61.59,38.17,4.64,55.1,19.86,0.16
308,6,2020,10779.19,684038181,46.47,0.58,15.21,71.86,54.17,6.54,82.59,41.77,0.75
309,5,2007,58940.63,1123958430,47.1,0.62,16.91,75.66,42.79,8.75,71.94,75.99,0.95
310,20,2010,6678.54,134944596,73.87,0.76,3.12,82.21,40.81,8.21,63.54,77.18,0.37
311,7,2018,35763.49,1265518003,67.56,0.7,14.25,62.44,34.64,4.69,41.59,23.3,0.0
312,4,2022,37961.37,119249829,65.09,0.79,7.2,78.57,22.54,8.95,91.96,41.06,0.48
313,1,2021,32746.69,249841325,69.16,0.96,3.34,78.63,50.66,5.11,67.38,29.51,0.9
314,16,2008,40068.97,1420959568,76.49,0.96,10.8,90.56,42.83,6.0,84.23,65.35,0.67
315,8,2019,7854.67,1208699275,74.9,0.62,4.85,76.5,57.24,6.9,61.55,69.65,0.7
316,16,2015,33746.09,571872,36.32,0.65,15.27,64.16,37.28,2.57,86.7,42.85,0.79
317,7,2007,17945.54,1299793011,51.78,0.58,15.34,75.09,36.06,6.78,48.8,57.3,0.91
318,3,2007,56470.39,373022197,45.84,0.96,17.16,55.15,58.97,6.62,52.73,70.9,0.12
319,3,2020,45962.23,1393345979,62.29,0.7,8.8,79.17,25.65,8.99,58.34,59.67,0.59
320,4,2009,58378.35,541077291,33.68,0.72,2.24,93.97,30.09,4.83,44.87,20.95,0.89
321,8,2014,3215.81,80508928,75.75,0.9,6.68,75.43,39.53,3.94,64.41,59.84,0.78
322,5,2023,17822.86,1429446082,36.39,0.76,10.42,64.02,40.94,5.81,66.73,21.13,0.25
323,4,2008,12529.93,898734923,46.28,0.56,14.49,69.47,41.95,7.5,46.31,55.76,0.87
324,16,2023,1658.12,473811043,76.96,0.72,8.88,93.29,28.48,6.5,63.49,33.35,0.29
325,4,2015,15297.22,1243116713,33.09,0.82,11.65,89.03,57.07,3.11,50.85,13.95,0.41
326,16,2006,41047.78,954180609,69.61,0.86,11.44,88.55,48.14,4.78,88.14,25.85,0.19
327,20,2014,14634.25,1484049416,85.47,0.82,4.97,77.08,30.34,2.51,68.01,42.79,0.89
328,3,2015,31031.2,541453346,67.06,0.56,13.21,69.03,31.77,7.91,92.36,79.58,0.09
329,20,2024,53381.27,910616979,72.76,0.65,9.91,56.36,55.21,9.06,58.78,27.9,0.99
330,1,2020,41931.72,1440273632,77.54,0.87,16.54,96.83,35.21,2.37,58.78,78.51,0.33
331,8,2023,24283.12,433650724,43.33,0.94,14.43,58.6,42.25,6.2,58.63,35.5,0.71
332,5,2015,22975.67,565199662,64.86,0.52,4.01,62.1,24.82,6.53,54.76,77.2,0.13
333,16,2018,27888.41,762203572,48.54,0.52,10.8,86.68,30.07,5.51,83.13,76.93,0.49
334,5,2006,11445.45,590600580,44.97,0.82,14.64,66.84,36.66,6.02,55.55,20.0,0.04
335,16,2009,38406.05,249061606,41.55,0.77,3.57,78.03,46.25,7.68,55.84,68.01,0.88
336,7,2009,22485.02,553433929,65.13,0.58,16.26,86.56,31.21,5.87,42.58,46.21,0.45
337,4,2023,51289.56,438546785,77.67,0.77,6.0,76.69,58.03,9.36,93.09,58.03,0.74
338,1,2016,45636.61,1306367613,82.55,0.99,11.06,73.55,28.81,6.33,88.75,64.33,0.89
339,3,2022,37020.28,578502748,55.72,0.82,18.93,52.43,51.16,2.57,56.09,18.72,0.07
340,16,2008,22487.93,1165215835,52.37,0.72,12.28,73.41,34.58,9.63,68.64,65.93,0.51
341,5,2021,13385.98,428966061,71.24,0.91,9.63,71.84,53.34,3.17,66.55,31.2,0.19
342,1,2014,46792.96,1254400407,76.82,0.61,2.12,92.26,56.92,8.28,44.82,61.27,0.07
343,19,2024,29698.14,954063380,45.2,0.71,4.4,71.47,27.48,6.22,69.22,50.16,0.62
344,19,2010,14260.25,190345892,47.84,0.76,12.42,80.24,39.66,7.93,46.23,57.93,0.11
345,20,2018,12515.3,582079038,62.0,0.75,10.89,87.14,26.17,6.11,63.87,53.6,0.49
346,3,2015,10758.65,511057231,56.66,0.96,8.55,72.45,48.23,2.47,44.83,66.73,0.2
347,7,2015,46852.51,1493539928,72.35,0.65,18.62,62.52,53.29,5.0,72.39,72.62,0.2
348,5,2022,14510.24,183003166,60.27,0.53,7.98,92.91,35.58,6.97,42.7,41.44,0.52
349,4,2022,32071.89,170742465,36.7,0.96,11.67,92.98,35.87,7.03,74.56,37.45,0.56
350,4,2015,27641.24,604990697,39.96,0.61,12.24,93.19,28.15,9.78,78.9,26.95,0.0
351,5,2016,35197.04,207381118,84.11,0.69,11.49,63.09,32.26,6.85,71.4,66.97,0.5
352,8,2009,52752.14,496486842,43.64,0.77,10.6,65.14,32.96,4.29,65.82,77.69,0.67
353,7,2013,52197.1,1493530225,33.01,0.99,8.07,94.1,26.22,2.35,43.34,23.67,0.68
354,1,2013,27613.49,894373412,73.89,0.77,18.36,56.04,32.4,8.31,40.62,42.05,0.85
355,16,2014,1906.61,175352298,71.04,0.72,10.11,81.48,56.29,9.11,58.83,63.92,0.9
356,8,2023,26160.18,596793492,66.0,0.79,11.51,64.03,33.02,6.91,82.42,54.52,0.62
357,16,2005,36765.42,248642263,60.14,0.99,13.82,84.62,30.98,5.86,75.6,67.05,0.48
358,16,2011,33908.12,1167322565,88.17,0.91,3.22,90.02,35.39,8.89,46.89,11.13,0.2
359,8,2008,39428.83,613417295,37.19,0.58,16.06,69.59,58.41,3.92,77.84,73.79,0.13
360,20,2005,10090.47,2527220,60.61,0.9,11.23,57.26,50.58,5.19,71.62,14.29,0.61
361,19,2019,39145.57,274757623,63.84,0.92,13.83,85.15,28.07,6.06,49.17,41.18,0.95
362,16,2012,11776.45,421942525,31.35,0.85,15.9,52.67,50.1,2.39,81.54,29.3,0.28
363,8,2016,45280.91,1242896623,54.72,0.83,17.73,50.72,50.65,7.51,85.67,74.97,0.1
364,8,2022,21006.17,1379031120,76.97,0.72,9.06,92.11,58.01,3.51,52.79,29.26,0.42
365,6,2019,42883.83,612031797,58.27,0.82,16.61,89.21,55.64,4.67,74.97,36.13,0.0
366,20,2021,3824.07,1016942808,82.52,0.87,6.66,77.93,23.81,5.32,60.8,72.18,0.55
367,3,2018,25063.74,466608353,68.69,0.56,13.89,81.94,38.18,7.11,43.22,47.62,0.05
368,6,2018,42597.04,1055640976,75.97,0.63,3.85,95.72,48.12,2.52,87.37,72.87,0.93
369,6,2022,14385.36,1103620228,78.27,0.6,2.36,53.01,58.93,4.73,85.14,56.27,0.87
370,5,2024,47921.94,162194593,71.37,0.92,3.72,60.4,23.41,4.19,57.49,15.54,0.11
371,19,2022,38216.0,1027483626,74.96,0.84,7.75,85.0,34.73,2.01,69.23,40.44,0.15
372,8,2020,35666.14,194041664,71.72,0.73,2.56,62.67,39.69,7.53,68.18,22.35,0.95
373,19,2005,21859.38,938134746,63.03,0.91,13.35,59.95,36.53,3.89,49.76,14.56,0.81
374,7,2015,29464.64,585665912,63.99,0.86,7.7,71.23,38.23,3.33,48.01,36.17,0.94
375,5,2019,36243.61,978867109,41.39,0.96,15.25,84.74,34.76,8.38,86.43,73.59,0.33
376,3,2016,28875.26,1096380714,79.65,0.54,2.83,60.11,58.82,2.31,87.7,18.24,0.11
377,19,2012,42200.49,752626407,48.73,0.75,5.9,70.62,52.13,9.2,79.88,10.47,0.62
378,4,2024,26588.12,1038350540,62.14,0.85,9.34,74.9,49.47,7.5,44.0,75.46,0.97
379,16,2010,12934.12,1448146238,44.97,0.6,8.89,58.27,36.43,3.37,90.0,47.11,0.13
380,7,2007,13622.09,447727326,71.75,0.66,4.36,72.89,55.26,4.8,93.94,49.1,0.82
381,20,2017,1342.42,815165131,88.51,0.71,19.89,91.56,23.73,9.6,82.66,74.99,0.36
382,3,2017,18756.51,883249096,78.12,0.9,7.12,85.81,25.74,6.95,59.44,59.01,0.12
383,7,2006,45186.14,403885902,67.15,0.75,14.98,74.17,58.16,6.87,62.32,67.88,0.46
384,16,2009,47855.6,53095201,64.05,0.75,5.96,56.01,42.68,7.22,87.83,63.93,0.49
385,5,2021,12945.58,1320497838,59.39,0.72,17.8,51.12,26.38,5.7,55.41,52.83,0.01
386,16,2010,57583.6,1037823795,42.3,0.61,8.98,53.23,57.97,3.34,47.8,58.19,0.47
387,6,2006,30641.76,850551458,50.88,0.96,18.22,86.01,58.99,3.21,85.25,49.25,0.65
388,16,2008,55101.75,829001593,54.38,0.66,8.15,83.81,55.26,7.5,50.63,34.88,0.76
389,6,2015,42699.15,1283926956,86.67,0.78,2.16,85.81,29.54,9.07,89.9,29.97,0.1
390,5,2012,43623.57,1243985908,55.53,0.57,11.31,64.75,31.14,4.4,72.76,22.32,0.88
391,1,2016,6017.57,461902593,65.17,0.72,11.45,54.32,36.28,6.03,70.55,34.78,0.17
392,6,2012,13979.48,694010443,85.35,0.95,4.16,84.29,43.17,9.94,82.67,50.38,0.66
393,20,2015,1520.08,724427071,61.11,1.0,6.23,94.28,59.69,4.06,40.91,51.13,0.55
394,16,2024,43251.53,1171745512,45.09,0.68,16.1,71.71,58.25,5.12,79.24,57.84,0.88
395,16,2012,21321.86,868205373,52.86,0.58,2.66,86.69,56.85,4.91,72.92,71.56,0.04
396,20,2012,47412.5,339046048,52.53,0.66,10.81,84.95,23.57,2.26,68.81,55.63,0.19
397,4,2021,20997.24,687085652,72.88,0.66,11.55,90.98,50.29,6.08,51.95,21.96,0.12
398,8,2024,49340.69,583110251,47.77,0.82,14.4,51.36,55.07,3.67,85.62,11.8,0.33
399,1,2024,8711.2,1077175106,73.82,0.75,2.67,95.85,33.33,3.03,53.79,23.78,0.34
400,3,2020,11229.02,857463495,83.35,0.88,12.54,91.54,28.78,7.68,66.94,73.57,0.09
401,6,2018,21111.72,1196093772,50.16,0.85,2.06,92.07,49.94,8.13,48.69,49.74,0.51
402,20,2015,25100.76,918116571,38.12,0.63,6.77,97.82,23.63,9.11,93.55,69.4,0.12
403,5,2011,21573.47,115606171,68.31,0.89,10.99,80.69,57.63,9.47,50.7,26.4,0.07
404,6,2020,46055.17,991650576,51.65,0.92,18.4,53.92,26.24,8.95,84.18,59.69,0.03
405,8,2017,6720.13,1291905179,62.04,0.8,4.28,89.49,38.3,2.98,54.47,61.22,0.93
406,5,2019,21721.8,539888041,68.05,0.96,5.05,56.47,59.31,3.79,54.08,66.67,0.4
407,7,2020,50397.16,1286995790,54.46,0.89,14.05,85.42,59.53,2.98,63.19,47.49,0.28
408,16,2013,4941.03,1193792183,85.48,0.8,8.75,70.35,51.04,4.83,86.52,65.55,0.48
409,7,2007,56598.27,1233191384,53.98,0.95,13.22,50.32,53.57,2.99,77.82,75.48,0.16
410,6,2023,59192.69,809722632,48.44,0.8,19.95,70.92,58.69,7.23,87.94,77.02,0.41
411,8,2024,6225.52,1015834584,83.14,0.76,19.76,88.24,57.1,7.73,42.6,18.78,0.19
412,1,2009,18185.08,402085223,38.18,0.68,8.37,54.2,44.88,3.28,92.56,53.7,0.3
413,6,2014,22971.64,738540442,37.45,0.94,11.07,50.11,49.38,6.97,44.24,17.94,0.92
414,20,2021,46807.09,1472110797,86.14,0.56,18.28,71.73,43.75,2.18,79.66,74.58,0.15
415,19,2019,36159.68,291250634,42.54,0.74,3.66,50.07,40.26,5.47,51.39,76.88,0.47
416,6,2012,39017.58,1469304616,38.91,0.77,10.14,94.87,55.23,4.28,86.25,44.97,0.66
417,16,2019,45693.08,1075355112,62.11,0.78,8.8,89.59,49.52,9.99,87.43,77.19,0.92
418,16,2018,7960.76,253974546,32.81,0.83,7.31,80.25,54.39,9.38,70.32,63.64,0.92
419,6,2024,50159.36,182288910,67.2,0.75,19.9,50.83,23.84,3.18,62.16,58.72,0.25
420,5,2011,42631.57,907470428,57.18,0.63,15.2,77.35,43.06,9.34,83.64,50.65,0.94
421,19,2016,35063.16,647403306,68.42,0.93,9.0,82.21,33.18,5.35,88.07,38.47,0.33
422,20,2021,53494.38,523763890,47.04,0.83,16.92,78.2,40.54,6.61,80.6,77.46,0.89
423,6,2021,42318.07,397619807,84.33,0.93,10.81,95.45,44.52,6.27,89.88,23.79,0.09
424,5,2014,12900.3,1395656292,46.23,0.64,17.71,89.9,53.83,7.81,74.46,66.18,0.2
425,16,2023,26354.98,246634225,68.25,0.82,6.79,67.52,21.28,4.68,76.88,35.72,0.08
426,16,2018,30148.53,734208521,86.71,0.86,6.02,83.35,26.56,2.56,71.45,62.73,0.3
427,8,2015,4257.84,962716491,54.05,0.69,6.45,72.14,56.86,5.34,66.85,21.46,0.87
428,6,2006,57323.61,885049538,39.69,0.91,11.69,94.56,58.69,6.36,76.02,36.13,0.16
429,19,2022,8586.06,1309111235,34.1,0.5,7.24,79.67,22.22,6.44,70.86,76.23,0.22
430,4,2011,42150.21,584921013,87.78,0.8,4.65,77.94,33.27,8.34,80.22,49.01,0.22
431,19,2016,30867.63,758945335,75.82,0.81,19.9,74.03,20.39,2.35,91.38,44.39,0.27
432,16,2006,2512.3,210677227,85.14,0.77,18.21,68.13,50.3,9.9,60.52,62.65,0.02
433,16,2024,55560.1,1199692806,71.93,0.82,13.43,57.11,47.28,9.92,62.61,39.19,0.42
434,7,2022,51258.37,1460630699,50.55,0.58,18.05,63.15,42.59,2.79,40.83,44.51,0.98
435,16,2010,31931.22,1132627010,37.38,0.84,18.84,65.96,47.67,4.75,68.99,49.24,0.45
436,20,2014,14507.6,1332307204,85.76,0.67,14.17,57.39,41.51,6.72,47.23,79.3,0.81
437,3,2024,8175.75,203662445,59.38,0.73,11.34,89.01,29.55,4.99,79.38,66.38,0.57
438,6,2019,22440.16,1276385526,53.79,0.67,17.88,50.11,50.17,5.9,82.88,12.79,0.01
439,19,2009,16070.27,468564765,64.67,0.74,12.22,93.96,51.33,4.61,79.75,64.85,0.59
440,3,2024,30894.78,444133685,36.39,0.81,4.28,56.16,54.17,7.7,70.07,45.21,0.95
441,5,2007,58018.15,1421363150,48.55,0.92,8.6,52.45,58.16,4.91,69.38,26.15,0.55
442,4,2009,34922.26,545296074,68.27,0.74,10.03,97.77,49.9,5.44,75.56,69.75,0.53
443,20,2012,53505.93,150061796,36.01,0.66,18.84,97.99,22.18,6.61,70.51,28.94,0.67
444,19,2012,39401.85,687282970,38.11,0.74,13.87,59.2,20.83,9.75,81.27,32.43,0.87
445,3,2012,29039.55,806496125,60.64,0.84,17.75,56.42,49.59,7.13,89.2,14.41,0.56
446,4,2016,51421.85,815352308,67.41,0.67,15.64,59.49,22.24,2.78,69.49,78.43,0.41
447,7,2012,28810.72,1171877392,41.22,0.71,7.58,74.54,32.64,4.55,46.07,65.68,0.04
448,20,2015,52249.06,484048128,31.99,0.78,14.94,65.42,25.45,5.36,47.21,20.37,0.11
449,20,2018,18203.03,89289613,87.5,0.65,5.52,66.15,58.76,7.92,60.68,44.27,0.65
450,7,2012,8599.97,956470407,31.65,0.6,9.35,88.86,32.66,5.58,67.3,33.57,0.62
451,6,2014,51463.55,1485327291,30.12,0.57,16.51,92.73,22.21,7.27,52.38,12.27,0.24
452,7,2011,35657.49,780311407,49.4,0.68,13.01,96.55,57.98,8.72,64.9,74.91,0.72
453,20,2021,53456.45,369141068,43.35,0.52,16.86,74.71,44.35,2.83,47.47,68.76,0.28
454,20,2008,56331.81,384008324,64.42,0.79,6.58,61.81,21.44,8.13,53.25,79.08,0.3
455,3,2017,4164.08,1359627788,83.65,0.59,15.5,76.64,53.33,7.96,80.37,26.98,0.06
456,16,2008,30557.19,325307378,58.87,0.69,5.64,91.81,26.1,8.56,94.21,58.96,0.55
457,4,2009,23122.91,366649202,76.4,0.63,11.82,51.48,52.1,9.65,50.24,18.27,0.29
458,7,2008,37925.65,38453154,84.55,0.82,9.8,93.74,44.11,4.48,58.65,40.2,0.82
459,4,2022,47821.88,344711905,41.36,0.93,12.02,60.87,27.08,5.43,59.29,69.27,0.8
460,7,2010,17554.82,1407627095,59.3,0.82,4.44,64.9,50.1,4.1,52.28,10.56,0.13
461,5,2006,33851.1,671852697,68.52,0.77,8.5,67.47,38.18,4.62,51.22,43.65,0.16
462,20,2015,42814.99,889867277,49.91,0.83,14.0,93.86,45.52,4.64,47.24,40.43,0.32
463,16,2018,8931.43,723202873,74.39,0.51,12.05,58.45,54.78,8.96,89.91,58.37,0.58
464,3,2009,49029.95,524384373,72.32,0.56,11.88,60.7,30.41,2.5,75.72,26.65,0.34
465,16,2010,36760.47,578991600,55.27,0.55,11.19,85.09,34.64,3.62,55.98,22.13,0.35
466,16,2014,57022.71,616969793,35.28,0.55,18.99,94.87,59.89,6.88,54.2,55.55,0.14
467,16,2012,21032.21,42494737,30.69,0.63,18.82,55.03,40.32,8.12,72.43,54.89,0.34
468,4,2018,7380.61,1309347286,52.16,0.77,8.48,75.07,42.34,7.58,78.35,62.62,0.47
469,7,2007,30883.57,904101870,34.92,0.56,8.33,93.89,31.42,2.37,53.92,27.28,0.98
470,1,2016,6062.84,1137087151,76.9,0.97,11.99,92.53,36.64,5.63,59.09,11.14,0.84
471,5,2020,58202.06,1353193158,50.06,0.93,3.72,95.53,40.06,3.48,55.98,71.46,0.79
472,19,2021,3282.41,1414016677,69.97,0.99,7.45,93.3,30.34,9.91,44.82,24.44,0.56
473,16,2005,45456.73,540130957,50.78,0.52,6.16,65.11,29.53,9.99,61.26,39.26,0.36
474,6,2014,31981.04,1025153895,77.76,0.93,6.02,59.98,44.02,2.41,69.35,42.8,0.86
475,4,2014,22748.62,776120019,83.3,0.9,13.49,93.27,27.35,7.34,76.05,23.11,0.35
476,3,2006,4884.69,337478840,80.25,0.95,8.92,84.17,42.14,8.5,62.92,46.46,0.59
477,19,2013,37707.85,1262132823,59.07,0.76,5.08,68.17,48.25,4.6,94.09,74.0,0.26
478,1,2017,35528.0,25885298,35.04,0.89,17.98,84.22,27.93,7.55,74.42,28.99,0.78
479,6,2020,17572.11,160651547,52.3,0.53,17.73,64.75,49.84,3.5,88.76,46.42,0.51
480,1,2022,54703.08,575150059,55.47,0.54,17.52,77.9,34.39,3.02,90.38,31.61,0.9
481,19,2023,18942.49,1444274920,87.62,0.56,9.03,61.2,59.7,9.4,85.18,78.65,0.57
482,16,2016,27533.8,1182122248,63.93,0.96,3.03,76.96,59.16,7.14,54.85,25.44,0.16
483,6,2012,33081.98,770848442,68.45,0.53,3.92,94.31,51.94,8.54,63.72,17.65,0.99
484,1,2021,6913.68,245146532,76.92,0.55,6.97,87.03,33.71,6.26,40.02,19.98,0.5
485,3,2019,55997.54,994626105,64.09,0.97,5.96,81.49,57.49,3.24,64.83,35.69,0.25
486,7,2014,23097.63,73103213,65.91,0.55,17.73,61.81,59.95,5.01,56.16,48.7,0.33
487,20,2019,5765.97,301514112,44.72,0.93,19.75,53.04,38.49,9.05,46.15,56.76,0.12
488,7,2019,23850.18,44173762,33.53,0.89,16.7,84.11,44.58,2.12,86.12,49.37,0.07
489,19,2011,36411.95,816182378,73.28,0.52,15.14,77.65,20.24,3.66,77.04,73.39,0.45
490,4,2017,31305.51,1276270292,80.92,0.51,12.6,60.21,21.74,4.03,94.95,35.22,0.95
491,20,2021,41977.98,521597470,54.72,0.77,15.86,94.87,40.02,4.1,67.41,59.86,0.12
492,5,2013,4273.55,1044425705,62.93,1.0,19.05,76.5,44.37,2.79,58.19,28.77,0.9
493,3,2012,17787.9,47089946,48.44,0.94,12.82,77.45,32.5,8.79,54.51,57.72,0.8
494,5,2024,49334.6,956858691,57.01,0.66,4.78,64.34,23.97,3.28,63.94,74.81,0.81
495,6,2022,5713.73,1314847737,42.53,0.69,4.95,92.21,51.29,8.64,57.04,78.49,0.71
496,20,2017,51473.67,297362165,75.59,0.69,12.51,92.79,36.75,4.84,94.49,61.08,0.59
497,5,2020,6421.87,593464804,59.51,0.87,8.0,84.33,45.95,5.66,50.05,75.97,0.12
498,5,2013,50232.8,945993889,62.83,0.67,18.38,54.77,46.01,5.7,41.05,57.63,0.58
499,1,2016,22286.52,602374912,32.23,0.57,13.01,54.05,41.87,7.71,47.15,77.42,0.35
500,7,2016,37120.33,220569199,67.34,0.87,14.18,72.53,27.14,7.85,89.03,72.86,0.11
501,1,2010,10020.34,784136294,42.16,0.73,2.1,56.82,44.64,7.13,78.17,17.46,0.8
502,20,2023,4903.95,880591924,53.0,0.54,10.98,65.93,32.88,8.19,83.12,43.19,0.55
503,20,2011,13740.35,131064386,54.76,0.9,9.76,58.22,52.77,2.07,57.63,34.32,0.74
504,19,2007,8543.38,882713293,56.92,0.79,14.71,64.89,27.73,6.04,74.25,11.89,0.48
505,1,2020,19431.95,1107964623,43.65,0.74,8.89,95.26,31.65,6.19,78.93,42.68,0.55
506,8,2022,31348.61,1180760997,81.01,0.84,19.58,86.16,37.61,3.91,57.95,20.38,0.71
507,7,2020,35736.81,1429708573,55.67,0.75,14.06,56.64,49.6,6.45,79.85,12.55,0.25
508,20,2011,47602.22,1273656088,66.73,0.82,13.88,82.11,48.83,5.74,74.63,41.15,0.85
509,19,2008,39718.15,99942551,66.84,0.93,18.55,51.46,33.48,5.78,56.29,26.27,0.42
510,1,2012,36916.74,1119495104,66.42,0.81,19.91,97.21,40.43,2.95,42.91,75.47,0.71
511,7,2017,25295.14,507980870,63.56,0.83,5.56,75.52,29.37,5.48,53.08,66.89,0.33
512,1,2017,28954.7,607250250,79.36,0.81,16.59,74.26,50.81,8.13,74.07,76.93,0.7
513,5,2021,25456.73,754792113,78.76,0.77,4.92,61.54,27.87,5.28,72.95,71.7,0.04
514,19,2021,50687.8,643023176,55.03,0.59,10.23,71.98,52.77,5.9,67.92,60.96,0.93
515,7,2009,14570.03,818865730,68.15,0.67,3.8,75.26,57.47,9.74,53.83,51.83,0.79
516,16,2010,1337.53,135948343,36.17,0.85,13.22,81.59,59.66,8.97,64.45,14.58,0.66
517,6,2023,39427.87,435827158,35.45,0.71,10.43,52.2,54.28,9.43,47.92,28.61,0.32
518,6,2017,12945.27,1445526555,58.79,0.7,13.32,66.42,28.87,2.62,76.43,59.75,0.84
519,7,2018,53516.79,625420423,84.01,0.88,14.2,68.58,36.66,6.95,87.8,38.08,0.77
520,1,2008,51683.73,918709575,69.0,0.5,13.15,57.16,23.55,3.79,65.5,32.78,0.45
521,19,2011,5526.91,730617718,70.15,0.84,7.29,61.51,26.58,5.23,51.71,17.28,0.2
522,6,2012,7276.92,519425536,39.46,0.74,17.07,61.36,21.99,7.44,85.53,14.91,0.18
523,19,2017,30215.12,61716028,57.2,0.69,11.93,88.9,45.64,6.63,57.22,24.7,0.49
524,6,2010,36944.14,1000833449,54.05,0.67,10.82,82.99,41.33,6.05,72.67,68.42,0.78
525,5,2010,17219.59,920339054,76.98,0.59,19.77,94.29,56.68,8.52,44.15,56.41,0.71
526,1,2007,43291.07,663664377,38.27,0.67,7.1,64.87,38.52,7.46,79.49,33.87,0.49
527,5,2007,36100.05,305025799,62.35,0.7,11.5,92.32,45.69,8.57,65.34,14.27,0.2
528,6,2017,20164.62,438997855,84.68,0.72,14.28,91.46,36.06,9.46,63.28,23.19,0.24
529,16,2006,2496.92,454470548,83.55,0.84,4.25,71.5,53.18,7.7,91.42,41.49,0.06
530,16,2020,45258.87,923861180,81.14,0.73,8.38,80.23,57.06,5.16,67.03,20.73,0.18
